date_time,power,temp
2019-11-05 12:15:00,32.6,-3.20000004768372
2019-11-05 12:30:00,42.6,-3.20000004768372
2019-11-05 12:45:00,31.3,-3.20000004768372
2019-11-05 13:00:00,38.1,-3.20000004768372
2019-11-05 13:15:00,29.4,-3.20000004768372
2019-11-05 13:30:00,22.6,-3.20000004768372
2019-11-05 13:45:00,22.9,-3.7100000381469704
2019-11-05 14:00:00,52.9,-3.7100000381469704
2019-11-05 14:15:00,45.3,-4.230000019073491
2019-11-05 14:30:00,31.0,-4.230000019073491
2019-11-05 14:45:00,41.7,-4.230000019073491
2019-11-05 15:00:00,26.5,-4.495000123977666
2019-11-05 15:15:00,34.7,-4.76000022888184
2019-11-05 15:30:00,35.2,-4.76000022888184
2019-11-05 15:45:00,29.3,-4.76000022888184
2019-11-05 16:00:00,23.3,-4.76000022888184
2019-11-05 16:15:00,31.2,-5.28999996185303
2019-11-05 16:30:00,29.1,-5.28999996185303
2019-11-05 16:45:00,26.1,-5.28999996185303
2019-11-05 17:00:00,1.0,-5.28999996185303
2019-11-05 17:15:00,18.0,-5.28999996185303
2019-11-05 17:30:00,19.3,-5.28999996185303
2019-11-05 17:45:00,46.2,-5.28999996185303
2019-11-05 18:00:00,43.1,-5.28999996185303
2019-11-05 18:15:00,30.9,-5.28999996185303
2019-11-05 18:30:00,28.1,-5.28999996185303
2019-11-05 18:45:00,26.6,-5.28999996185303
2019-11-05 19:00:00,37.3,-5.800000190734861
2019-11-05 19:15:00,37.0,-5.800000190734861
2019-11-05 19:30:00,34.4,-5.800000190734861
2019-11-05 19:45:00,25.5,-5.800000190734861
2019-11-05 20:00:00,33.4,-5.800000190734861
2019-11-05 20:15:00,28.8,-6.34000015258789
2019-11-05 20:30:00,26.4,-6.34000015258789
2019-11-05 20:45:00,28.3,-6.34000015258789
2019-11-05 21:00:00,28.7,-6.34000015258789
2019-11-05 21:15:00,35.8,-6.34000015258789
2019-11-05 21:30:00,25.4,-6.849999904632571
2019-11-05 21:45:00,0.0,-6.849999904632571
2019-11-05 22:00:00,0.0,-6.849999904632571
2019-11-05 22:15:00,0.5,-6.849999904632571
2019-11-05 22:30:00,1.1,-6.849999904632571
2019-11-05 22:45:00,5.3,-7.369999885559079
2019-11-05 23:00:00,68.5,-7.369999885559079
2019-11-05 23:15:00,50.5,-7.369999885559079
2019-11-05 23:30:00,25.4,-7.634999990463254
2019-11-05 23:45:00,27.8,-7.900000095367429
2019-11-06 00:00:00,41.2,-7.900000095367429
2019-11-06 00:15:00,29.5,-7.900000095367429
2019-11-06 00:30:00,28.8,-7.900000095367429
2019-11-06 00:45:00,30.9,-7.900000095367429
2019-11-06 01:00:00,54.8,-8.165000200271605
2019-11-06 01:15:00,41.5,-8.43000030517578
2019-11-06 01:30:00,33.8,-8.43000030517578
2019-11-06 01:45:00,46.2,-8.43000030517578
2019-11-06 02:00:00,41.6,-8.43000030517578
2019-11-06 02:15:00,32.0,-8.43000030517578
2019-11-06 02:30:00,44.5,-8.700000286102295
2019-11-06 02:45:00,41.7,-8.97000026702881
2019-11-06 03:00:00,32.1,-8.97000026702881
2019-11-06 03:15:00,43.8,-8.97000026702881
2019-11-06 03:30:00,42.1,-8.97000026702881
2019-11-06 03:45:00,32.2,-8.97000026702881
2019-11-06 04:00:00,44.6,-8.97000026702881
2019-11-06 04:15:00,41.3,-8.97000026702881
2019-11-06 04:30:00,41.3,-8.97000026702881
2019-11-06 04:45:00,42.8,-8.97000026702881
2019-11-06 05:00:00,49.5,-9.51000022888184
2019-11-06 05:15:00,58.3,-9.51000022888184
2019-11-06 05:30:00,59.9,-9.51000022888184
2019-11-06 05:45:00,62.6,-9.51000022888184
2019-11-06 06:00:00,61.7,-9.51000022888184
2019-11-06 06:15:00,59.6,-9.51000022888184
2019-11-06 06:30:00,59.5,-9.51000022888184
2019-11-06 06:45:00,61.0,-9.51000022888184
2019-11-06 07:00:00,74.0,-9.51000022888184
